code,title,img,auth,pub
89760687,2020 한국근대문학선,http://image.yes24.com/goods/89760687/800x0,이효석 저,도디드
89838541,2020 한국근대문학선,http://image.yes24.com/goods/89838541/800x0,이효석 저,도디드
89838530,2020 한국근대문학선,http://image.yes24.com/goods/89838530/800x0,이효석 저,도디드
89838534,2020 한국문학근대선,http://image.yes24.com/goods/89838534/800x0,이효석 저,도디드
87608899,2022,http://image.yes24.com/goods/87608899/800x0,강병호 저,연인(연인M&B)
36974191,2061 스페이스 오디세이,http://image.yes24.com/momo/TopCate0001/kepub/L_612930.jpg,아서 C. 클라크 저,황금가지
43231535,2084,http://image.yes24.com/goods/43231535/800x0,부알렘 상살 저 / 강주헌 역,arte(아르테)
35763468,2084,http://image.yes24.com/momo/TopCate0001/kepub/L_603173.jpg,안근찬 저,안북
69406369,2098 스페이스 오디세이,http://image.yes24.com/goods/69406369/800x0,김희선 저,에브리북
4470676,20년 후,http://image.yes24.com/momo/TopCate44/MidCate05/4348506.jpg,오 헨리 저,신원문화사
7755195,20년 후,http://image.yes24.com/momo/TopCate0001/kepub/L_100276.jpg,오 헨리 저,세원문고
94768583,20년 후,http://image.yes24.com/goods/94768583/800x0,오 헨리 저,바로이북
7298033,20년 후,http://image.yes24.com/momo/TopCate0001/kepub/L_84719.jpg,오 헨리 저,세원문고
12049629,20년 후,http://image.yes24.com/momo/TopCate0001/kepub/L_202603.jpg,오 헨리 저,프리윌
71967081,20대 문과 여자는 죄인이다,http://image.yes24.com/momo/TopCate0001/kepub/L_1019968.jpg,청신 저,써니북스
7424072,20분 고전읽기 1   변신,http://image.yes24.com/momo/TopCate0001/kepub/L_88120.jpg,프란츠 카프카 저,범조사
7424071,20분 고전읽기 2  위대한 개츠비,http://image.yes24.com/momo/TopCate0001/kepub/L_88121.jpg,F. 스콧 피츠제럴드 저,범조사
7424075,20분 고전읽기 3  오만과 편견,http://image.yes24.com/momo/TopCate0001/kepub/L_88122.jpg,제인 오스틴 저,범조사
7424080,20분 고전읽기 5 사람은 무엇으로 사는가,http://image.yes24.com/momo/TopCate0001/kepub/L_88124.jpg,레프 니콜라예비치톨스토이 저,범조사
7424079,20분 고전읽기 6  테스,http://image.yes24.com/momo/TopCate0001/kepub/L_88125.jpg,토마스 하디 저,범조사
7424076,20분 고전읽기 7 벙어리 삼룡,http://image.yes24.com/momo/TopCate0001/kepub/L_88126.jpg,나도향 저,범조사
8028714,20분 고전읽기10 동물농장,http://image.yes24.com/momo/TopCate0001/kepub/L_103021.jpg,조지 오웰 저,범조사
24758906,20분 고전읽기21- 톰 소여의 모험,http://image.yes24.com/momo/TopCate0001/kepub/L_437250.jpg,마크 트웨인 저,범조사
24758908,20분 고전읽기23- 두 도시 이야기,http://image.yes24.com/momo/TopCate0001/kepub/L_437252.jpg,찰스 디킨스 저,범조사
24758909,20분 고전읽기24- 폭풍의 언덕,http://image.yes24.com/momo/TopCate0001/kepub/L_437253.jpg,에밀리 브론테 저,범조사
24758910,20분 고전읽기25- 여자의 일생,http://image.yes24.com/momo/TopCate0001/kepub/L_437254.jpg,기 드 모파상 저,범조사
24758911,20분 고전읽기26- 상록수,http://image.yes24.com/momo/TopCate0001/kepub/L_437255.jpg,심훈 저,범조사
24758912,20분 고전읽기27- 위대한 유산,http://image.yes24.com/momo/TopCate0001/kepub/L_437256.jpg,찰스 디킨스 저,범조사
24758914,20분 고전읽기28- 누구를 위하여 종은 울리나,http://image.yes24.com/momo/TopCate0001/kepub/L_437257.jpg,어니스트 헤밍웨이 저,범조사
24758915,20분 고전읽기29- 1984,http://image.yes24.com/momo/TopCate0001/kepub/L_437258.jpg,조지 오웰 저,범조사
8028718,20분 고전읽기8 날개,http://image.yes24.com/momo/TopCate0001/kepub/L_103026.jpg,이상 저,범조사
8028713,20분 고전읽기9 데미안,http://image.yes24.com/momo/TopCate0001/kepub/L_103025.jpg,헤르만 헤세 저,범조사
5274927,20세기 소년 (제5회 디지털작가상 대상),http://image.yes24.com/momo/TopCate0001/kepub/L_34290.jpg,박형근 저,u-paper(유페이퍼)
59069900,20세기의 셔츠,http://image.yes24.com/goods/59069900/800x0,얀 마텔 저/강주헌 역,작가정신
29187458,22세기 유토피아,http://image.yes24.com/momo/TopCate0001/kepub/L_494573.jpg,이상준 저,u-paper(유페이퍼)
61356128,2666 1,http://image.yes24.com/momo/TopCate0001/kepub/L_902559.jpg,로베르토 볼라뇨 저/송병선 역,열린책들
61356127,2666 2,http://image.yes24.com/momo/TopCate0001/kepub/L_902560.jpg,로베르토 볼라뇨 저/송병선 역,열린책들
61356126,2666 3,http://image.yes24.com/momo/TopCate0001/kepub/L_902561.jpg,로베르토 볼라뇨 저/송병선 역,열린책들
61356125,2666 4,http://image.yes24.com/momo/TopCate0001/kepub/L_902564.jpg,로베르토 볼라뇨 저/송병선 역,열린책들
61356124,2666 5,http://image.yes24.com/momo/TopCate0001/kepub/L_902565.jpg,로베르토 볼라뇨 저/송병선 역,열린책들
19905551,27시,http://image.yes24.com/momo/TopCate0001/kepub/L_355017.jpg,경민선 저,라제떼
76168684,280일,http://image.yes24.com/goods/76168684/800x0,전혜진 저,구픽
57250596,28살 사춘기,http://image.yes24.com/goods/57250596/800x0,최병기 저,이야기제국(주)
67512448,29년 후에 만나요 : 북두칠성,http://image.yes24.com/goods/67512448/800x0,조선희 저,에브리북
89395263,29초,http://image.yes24.com/goods/89395263/800x0,T. M. 로건 저/천화영 역,arte(아르테)
24844597,2월 30일생,http://image.yes24.com/momo/TopCate0001/kepub/L_440725.jpg,김서진 저,나무옆의자
62599972,2월 창작평,http://image.yes24.com/momo/TopCate0001/kepub/L_927159.jpg,김동인 저,도서출판 작은고래
76658520,2차 한국전쟁 1권,http://image.yes24.com/goods/76658520/800x0,윤민혁 저,자음과모음
76658521,2차 한국전쟁 2권,http://image.yes24.com/goods/76658521/800x0,윤민혁 저,자음과모음
76658522,2차 한국전쟁 3권,http://image.yes24.com/goods/76658522/800x0,윤민혁 저,자음과모음
76658523,2차 한국전쟁 4권,http://image.yes24.com/goods/76658523/800x0,윤민혁 저,자음과모음
76658524,2차 한국전쟁 5권,http://image.yes24.com/goods/76658524/800x0,윤민혁 저,자음과모음
44022704,2층의 미스터리,http://image.yes24.com/momo/TopCate0001/kepub/L_700173.jpg,트레비 저,피커북
90388767,3.1운동과 나,http://image.yes24.com/goods/90388767/800x0,계용묵 저,포르투나
70982470,30-50 클럽,http://image.yes24.com/goods/70982470/800x0,홍상화 저,한국문학사
77253326,30/50 Club (30-50클럽 영문판),http://image.yes24.com/goods/77253326/800x0,홍상화 저,한국문학사
36974190,3001 최후의 오디세이,http://image.yes24.com/momo/TopCate0001/kepub/L_612931.jpg,아서 C. 클라크 저,황금가지
8453286,30년의 독심(김동인 역사/야담 소설),http://image.yes24.com/momo/TopCate0001/kepub/L_119784.jpg,김동인 저,이프리북스
94879275,30번째 생일은 이탈리아에서,http://image.yes24.com/goods/94879275/800x0,김형진 저,북팟
61120840,31,http://image.yes24.com/goods/61120840/800x0,박규동 저,지식과감성#
44022703,31 - 프라임 새끼,http://image.yes24.com/momo/TopCate0001/kepub/L_700174.jpg,세상 저,피커북
63806514,312호에서는 303호 여자가 보인다,http://image.yes24.com/goods/63806514/800x0,피터 스완슨 저/노진선 역,푸른숲
13623691,31번지 뉴 여인숙의 수수께끼,http://image.yes24.com/momo/TopCate0001/kepub/L_230125.jpg,R. 오스틴 프리먼 저 / 민웅기 역,왓북(바른번역)
42806659,38사기동대 1,http://image.yes24.com/goods/42806659/800x0,한정훈 극본 / 한승일 소설,클
42806654,38사기동대 2,http://image.yes24.com/goods/42806654/800x0,한정훈 극본 / 한승일 소설,클
8778655,39계단,http://image.yes24.com/momo/TopCate0001/kepub/L_129965.jpg,존 버컨 저,문예출판사
90535908,39계단,http://image.yes24.com/momo/TopCate0001/kepub/L_1195980.jpg,존 버컨 저,(도)MKDAYS
75562796,"39살, 사나이 김성진",http://image.yes24.com/goods/75562796/800x0,채욱 저,좋은땅
9226268,3g의 비밀,http://image.yes24.com/momo/TopCate0001/kepub/L_145938.jpg,"이미영,이정제 저",M&K
92275742,3개 국어로 읽는 어린왕자,http://image.yes24.com/goods/92275742/800x0,앙투안 드 생텍쥐페리ㅣ다니엘 번역팀 저,도서출판 은혜의강
12734626,3막의 비극,http://image.yes24.com/momo/TopCate0001/kepub/L_214325.jpg,애거사 크리스티 저/박슬라 역,(주)민음인
7572942,3월 (한국문학 Best),http://image.yes24.com/momo/TopCate0001/kepub/L_99750.jpg,이태준 저,이프리북스
62599975,3월 창작평,http://image.yes24.com/momo/TopCate0001/kepub/L_927160.jpg,김동인 저,도서출판 작은고래
23663192,3인의 허생전,http://image.yes24.com/momo/TopCate0001/kepub/L_408180.jpg,"박지원,이광수,채만식 저",스토리클래스
64585707,3인칭 관찰자 시점,http://image.yes24.com/goods/64585707/800x0,조경아 저,나무옆의자
4669955,3일 1권,http://image.yes24.com/momo/TopCate0001/kepub/L_30441.jpg,이주호 저,예담
4669964,3일 2권,http://image.yes24.com/momo/TopCate0001/kepub/L_30546.jpg,이주호 저,예담
57609478,3일간의 행복,http://image.yes24.com/goods/57609478/800x0,미아키 스가루 저 / E9L 그림 / 현정수 역,영상출판미디어
9310224,3일의 사랑,http://image.yes24.com/momo/TopCate0001/kepub/L_167995.jpg,조길제 저,지식과감성#
62264545,3차 면접에서 돌발 행동을 보인 MAN에 관하여,http://image.yes24.com/goods/62264545/800x0,박지리 저,사계절
9360494,404번지 파란 무덤,http://image.yes24.com/momo/TopCate0001/kepub/L_169494.jpg,조선희 저,네오픽션
89591828,405호실의 기적,http://image.yes24.com/goods/89591828/800x0,쥘리앵 상드렐 저/유민정 역,달의시간
76648333,"40세, 미혼출산",http://image.yes24.com/goods/76648333/800x0,가키야 미우 저/권경하 역,늘봄출판사
91230591,45XY,http://image.yes24.com/goods/91230591/800x0,서죽화 저,책과나무
86544740,45년 (1권),http://image.yes24.com/goods/86544740/800x0,임재균 저,키메이커
88366349,45년 (2권),http://image.yes24.com/goods/88366349/800x0,임재균 저,키메이커
77987087,4개의 서명,http://image.yes24.com/goods/77987087/800x0,아서 코난 도일 저,바로이북
57665319,4월 그믐날 밤,http://image.yes24.com/momo/TopCate0001/kepub/L_841918.jpg,방정환 저,도서출판 책꽂이
42657586,4월 그믐날 밤,http://image.yes24.com/momo/TopCate0001/kepub/L_664751.jpg,방정환 저,북트럭
44333611,4월 그믐날 밤 (한국문학전집,http://image.yes24.com/goods/44333611/800x0,방정환 저,도디드
90864454,4월 그믐날 밤(잠 못 이루는 밤을 위해),http://image.yes24.com/goods/90864454/800x0,방정환 저,sitos
6045093,4월의 물고기,http://image.yes24.com/momo/TopCate0001/kepub/L_47541.jpg,권지예 저,자음과모음(이룸)
50330829,4월이 되면 그녀는,http://image.yes24.com/goods/50330829/800x0,가와무라 겐키 저/이영미 역,알에이치코리아(RHK)
67513577,4인 청춘 레포트,http://image.yes24.com/momo/TopCate0001/kepub/L_980108.jpg,파마산호랑이 저,바로북
7575502,50가지 그림자 해방 1,http://image.yes24.com/momo/TopCate0001/kepub/L_99890.jpg,E L 제임스 저/박은서 역,시공사
7575501,50가지 그림자 해방 2,http://image.yes24.com/momo/TopCate0001/kepub/L_99891.jpg,E L 제임스 저/박은서 역,시공사
72334160,51개의 시퀀스로 이루어진 한 편의 농담 - 회전,http://image.yes24.com/goods/72334160/800x0,김도언 저,에브리북
95712679,5년 후,http://image.yes24.com/goods/95712679/800x0,정여랑 저,위키드위키
11123179,5분,http://image.yes24.com/momo/TopCate0001/kepub/L_184621.jpg,장세훈 저,키메이커
11017410,5분간의 첫사랑,http://image.yes24.com/momo/TopCate0001/kepub/L_175800.jpg,문현실 저,더플래닛
72170472,5분에 읽는 일본 단편 명작 (2),http://image.yes24.com/momo/TopCate0001/kepub/L_1025721.jpg,무로 사이세이 외 저,메이플라워북스
73299442,5분에 읽는 일본 단편 명작(5),http://image.yes24.com/momo/TopCate0001/kepub/L_1034700.jpg,기쿠치 칸 외 저,메이플라워북스
77271605,5분에 읽는 일본 단편 명작(7),http://image.yes24.com/momo/TopCate0001/kepub/L_1070637.jpg,다자이 오사무 외 저,메이플라워북스
75193953,5분에 읽는 일본단편 명작(6),http://image.yes24.com/momo/TopCate0001/kepub/L_1050705.jpg,미야자와 겐지 외 저,메이플라워북스
72170471,5분에 읽는 일본단편명작(1) 스시,http://image.yes24.com/momo/TopCate0001/kepub/L_1025720.jpg,오카모토 가노코 외 저,메이플라워북스
72260726,5분에 읽는 일본단편명작(3) 흑의의 성모,http://image.yes24.com/momo/TopCate0001/kepub/L_1028431.jpg,아쿠타가와 류노스케 외 저,메이플라워북스
72260727,5분에 읽는 일본단편명작(4) 심리시험,http://image.yes24.com/momo/TopCate0001/kepub/L_1028432.jpg,에도가와 란포 외 저,메이플라워북스
91342709,5성장군 김홍일,http://image.yes24.com/goods/91342709/800x0,박경석 저,서문당
15239291,5시간 30분 (상),http://image.yes24.com/momo/TopCate0001/kepub/L_261625.jpg,정건섭 저,에피루스
15239292,5시간 30분 (하),http://image.yes24.com/momo/TopCate0001/kepub/L_261624.jpg,정건섭 저,에피루스
59563906,5원 75전,http://image.yes24.com/momo/TopCate0001/kepub/L_882884.jpg,최서해 저,도서출판 책꽂이
89404317,5원 75전,http://image.yes24.com/goods/89404317/800x0,최서해 저,포르투나
72309824,5월 18일생,http://image.yes24.com/goods/72309824/800x0,송동윤 저,스타북스
62599977,5월 창작평,http://image.yes24.com/momo/TopCate0001/kepub/L_927161.jpg,김동인 저,도서출판 작은고래
34908268,5월의 파리를 사랑해,http://image.yes24.com/momo/TopCate0001/kepub/L_582350.jpg,양선희 저,문예중앙
80475049,5인 동무,http://image.yes24.com/momo/TopCate0001/kepub/L_1095894.jpg,고한승 저,다온길
30218178,5인 동무 (한국문학전집 437),http://image.yes24.com/momo/TopCate0001/kepub/L_509247.jpg,고한승 저,도디드
42475939,5인 동무 ; 고한승 (한국 문학 BEST 작가 작품),http://image.yes24.com/momo/TopCate0001/kepub/L_663139.jpg,고한승 저,문학공감대
5331342,5인의 환자,http://image.yes24.com/momo/TopCate0001/kepub/L_39160.jpg,마이클 크라이튼 저 / 노영숙 역,큰나무
30569310,"5피스 퍼즐과 기억, 그리고 커피",http://image.yes24.com/momo/TopCate0001/kepub/L_514963.jpg,리송 저,엔블록
74971198,6.25 전쟁속으로 [개정판]EPUB,http://image.yes24.com/momo/TopCate0001/kepub/L_1049838.jpg,향암 저,유페이퍼
18378746,60초 소설가,http://image.yes24.com/momo/TopCate0001/kepub/L_338023.jpg,댄 헐리 저,xbooks
8647588,61시간,http://image.yes24.com/momo/TopCate0001/kepub/L_124559.jpg,리 차일드 저,오픈하우스
12755950,64 육사,http://image.yes24.com/momo/TopCate0001/kepub/L_214610.jpg,요코야마 히데오 저/최고은 역,검은숲
95153255,"6657, 응급의학과입니다",http://image.yes24.com/goods/95153255/800x0,최영환 저,북랩
19361926,666호러단편선 1,http://image.yes24.com/momo/TopCate0001/kepub/L_348068.jpg,이원형 저,라떼북
19361928,666호러단편선 2 (완결),http://image.yes24.com/momo/TopCate0001/kepub/L_348069.jpg,이원형 저,라떼북
67479908,69_sixty nine (개정판),http://image.yes24.com/goods/67479908/800x0,무라카미 류 저/양억관 역,작가정신
59304270,6분 전,http://image.yes24.com/goods/59304270/800x0,시드니 셀던 저,오늘
19687186,6시 27분 책 읽어주는 남자,http://image.yes24.com/momo/TopCate0001/kepub/L_350960.jpg,양영란 역,청미래
9105014,6시간 후 너는 죽는다,http://image.yes24.com/momo/TopCate0001/kepub/L_137790.jpg,다카노 가즈아키 저,황금가지
22312375,6월의 5일간 - 지식을만드는지식 소설선집,http://image.yes24.com/momo/TopCate0001/kepub/L_375529.jpg,슈테판 하임 저 / 김충남 역,지식을만드는지식(지만지)
65301400,"70세 사망법안, 가결",http://image.yes24.com/goods/65301400/800x0,가키야 미우 저/김난주 역,왼쪽주머니
4648792,71년생 다인이,http://image.yes24.com/momo/TopCate0001/kepub/L_30257.jpg,김종광 저,작가정신
